5.983878615457562944e-01
5.380749170222854927e-01
4.876244665718350024e-01
4.367946894262683677e-01
4.167852062588904838e-01
4.055002370791844224e-01
3.948790896159317110e-01
3.876718824087245219e-01
3.799905168326220828e-01
3.735419630156472381e-01
3.671882408724513880e-01
3.633949739212897212e-01
3.611190137505926878e-01
3.594120436225699544e-01
3.563774300616405766e-01
3.534376481744903042e-01
3.513513513513513709e-01
3.482219061166429430e-01
3.451872925557136207e-01
3.429113323850165873e-01
3.406353722143196094e-01
3.378852536747273816e-01
3.357041251778093982e-01
3.345661450924609093e-01
3.315315315315315314e-01
3.300142247510668425e-01
3.288762446657183536e-01
3.273589378852536647e-01
3.251778093883356813e-01
3.233760075865338979e-01
3.199620673304883756e-01
3.192034139402560311e-01
3.184447605500236866e-01
3.166429587482219032e-01
3.154101469890943643e-01
3.153153153153153143e-01
3.141773352299668254e-01
3.120910384068278920e-01
3.115220483641536475e-01
3.100995732574680086e-01
3.084874348032242697e-01
3.075391180654338807e-01
3.061166429587482418e-01
3.044096728307254529e-01
3.027027027027027195e-01
3.007112375533428361e-01
2.990990990990990972e-01
2.971076339497392138e-01
2.948316737790421804e-01
2.938833570412517915e-01
2.936936936936936915e-01
2.916073968705547581e-01
2.909435751541014636e-01
2.895211000474158247e-01
2.887624466571834803e-01
2.874348032242768913e-01
2.866761498340445469e-01
2.850640113798008635e-01
2.835467045993361745e-01
2.822190611664295856e-01
2.807965860597439467e-01
2.783309625414888688e-01
2.775723091512565244e-01
2.754860123281175910e-01
2.751066856330014465e-01
2.740635372214319521e-01
2.731152204836415631e-01
2.720720720720720687e-01
2.697961119013750353e-01
2.692271218587007908e-01
2.677098150782361574e-01
2.662873399715505185e-01
2.651493598862019740e-01
2.635372214319582906e-01
2.622095779990517017e-01
2.609767662399241073e-01
2.594594594594594739e-01
2.585111427216690294e-01
2.564248458985300960e-01
2.540540540540540682e-01
2.520625889046941848e-01
2.512091038406827903e-01
2.495021337126600292e-01
2.481744902797534402e-01
2.481744902797534402e-01
2.467520151730678013e-01
2.445708866761498457e-01
2.432432432432432567e-01
2.422000948316737901e-01
2.409672830725462234e-01
2.389758179231863400e-01
2.378378378378378510e-01
2.363205310573731621e-01
2.341394025604551787e-01
2.321479374110952953e-01
2.313892840208629786e-01
2.297771455666192397e-01
2.281650071123755286e-01
2.267425320056898896e-01
2.251303935514461785e-01
